id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,excitement_index
400869808,2016,1,regular,2016-09-03T18:00:00.000Z,,FALSE,FALSE,21250,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,54,21,7,19,7,0.999994971,2542,Savannah State,,0,0,0,0,0,5.02933E-06,0.01370119
400869718,2016,1,regular,2016-09-03T18:00:00.000Z,,FALSE,FALSE,60703,3948,Hard Rock Stadium,2390,Miami,ACC,70,14,14,42,0,0.999984173,50,Florida A&M,,3,0,3,0,0,1.58274E-05,0.009254994
400869343,2016,1,regular,2016-09-03T18:00:00.000Z,,FALSE,FALSE,14887,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,38,14,7,14,3,0.885181443,79,Southern Illinois,,30,14,10,0,6,0.114818557,5.690571569
400869266,2016,1,regular,2016-09-03T18:30:00.000Z,,FALSE,FALSE,11061,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,47,12,7,7,21,0.999816675,2678,VMI,,24,7,3,14,0,0.000183325,1.616860301
400869809,2016,1,regular,2016-09-03T19:00:00.000Z,,FALSE,FALSE,24718,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,38,14,0,10,14,0.983244108,2582,Southern,,21,9,3,3,6,0.016755892,2.566989451
400869508,2016,1,regular,2016-09-03T19:00:00.000Z,,FALSE,FALSE,42876,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,35,22,7,3,3,0.998482347,2546,Southeast Missouri State,,17,0,3,7,7,0.001517653,0.423354845
400869344,2016,1,regular,2016-09-03T19:00:00.000Z,,FALSE,FALSE,19967,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,55,28,17,0,10,0.999997256,2010,Alabama A&M,,0,0,0,0,0,2.74411E-06,0.011380038
400869345,2016,1,regular,2016-09-03T19:00:00.000Z,,FALSE,FALSE,24718,3825,Apogee Stadium,249,North Texas,Conference USA,21,0,14,0,7,0.019628578,2567,SMU,American Athletic,34,17,7,10,0,0.980371422,2.556895463
400869183,2016,1,regular,2016-09-03T19:00:00.000Z,,FALSE,FALSE,18748,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,45,24,14,7,0,0.99998779,23,San José State,Mountain West,10,7,0,0,3,1.22104E-05,2.123264686
400869506,2016,1,regular,2016-09-03T19:00:00.000Z,,FALSE,FALSE,35976,3886,Raymond James Stadium,58,South Florida,American Athletic,56,14,14,21,7,0.999674566,119,Towson,,20,3,7,7,3,0.000325434,1.251396103
400869504,2016,1,regular,2016-09-03T19:00:00.000Z,,FALSE,FALSE,36260,3652,Bright House Networks Stadium,2116,UCF,American Athletic,38,6,12,13,7,0.999829628,2569,South Carolina State,,0,0,0,0,0,0.000170372,0.655522464
400869597,2016,1,regular,2016-09-03T19:00:00.000Z,,FALSE,FALSE,26864,3833,Memorial Stadium,2305,Kansas,Big 12,55,13,14,14,14,0.999785569,227,Rhode Island,,6,0,6,0,0,0.000214431,0.133551644
400869349,2016,1,regular,2016-09-03T19:00:00.000Z,,FALSE,FALSE,22380,3604,Alamodome,2636,UT San Antonio,Conference USA,26,6,8,6,6,0.821115449,2011,Alabama State,,13,7,0,0,6,0.178884551,0.87952549
400868973,2016,1,regular,2016-09-03T19:30:00.000Z,,FALSE,FALSE,57230,3683,Commonwealth Stadium,96,Kentucky,SEC,35,21,14,0,0,0.059163303,2572,Southern Mississippi,Conference USA,44,7,10,21,6,0.940836697,4.818835019
400868957,2016,1,regular,2016-09-03T19:30:00.000Z,,FALSE,FALSE,88121,3634,Ben Hill Griffin Stadium,57,Florida,SEC,24,7,3,0,14,0.997161853,113,UMass,FBS Independents,7,0,7,0,0,0.002838147,1.518256749
400868969,2016,1,regular,2016-09-03T20:00:00.000Z,,TRUE,FALSE,0,3687,AT&T Stadium,333,Alabama,SEC,52,0,17,21,14,0.999995342,30,USC,Pac-12,6,3,0,3,0,4.65751E-06,2.976745655
400869624,2016,1,regular,2016-09-03T20:00:00.000Z,,FALSE,FALSE,43450,3616,Amon G. Carter Stadium,2628,TCU,Big 12,59,7,17,21,14,0.925273354,2571,South Dakota State,,41,3,21,14,3,0.074726646,1.801153335
400868887,2016,1,regular,2016-09-03T20:00:00.000Z,,FALSE,FALSE,60629,3772,Jack Trice Stadium,66,Iowa State,Big 12,20,7,6,0,7,0.743063025,2460,Northern Iowa,,25,0,16,3,6,0.256936975,7.670183212
400869179,2016,1,regular,2016-09-03T20:00:00.000Z,,FALSE,FALSE,90013,3834,Memorial Stadium,158,Nebraska,Big Ten,43,7,7,7,22,0.999836454,278,Fresno State,Mountain West,10,0,10,0,0,0.000163546,1.081430297
400869098,2016,1,regular,2016-09-03T20:00:00.000Z,,FALSE,FALSE,32952,3820,Martin Stadium,265,Washington State,Pac-12,42,14,14,0,14,0.056672376,331,Eastern Washington,,45,7,17,14,7,0.943327624,4.845622201
400869348,2016,1,regular,2016-09-03T20:00:00.000Z,,FALSE,FALSE,30119,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,38,7,17,7,7,0.994666364,166,New Mexico State,Sun Belt,22,3,0,13,6,0.005333636,3.000908056
400869625,2016,1,regular,2016-09-03T20:00:00.000Z,,FALSE,FALSE,60097,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,69,21,24,10,14,0.999994679,2617,Stephen F. Austin,,17,0,3,7,7,5.32109E-06,0.035991307
400869182,2016,1,regular,2016-09-03T20:30:00.000Z,,FALSE,FALSE,46486,3932,Qualcomm Stadium,21,San Diego State,Mountain West,31,14,7,3,7,0.999,160,New Hampshire,,0,0,0,0,0,0.01,
400868971,2016,1,regular,2016-09-03T21:00:00.000Z,,FALSE,FALSE,87451,3785,Jordan-Hare Stadium,2,Auburn,SEC,13,0,3,0,10,0.365284651,228,Clemson,ACC,19,0,10,3,6,0.634715349,5.165151089
400869178,2016,1,regular,2016-09-03T22:30:00.000Z,,FALSE,FALSE,18483,3984,War Memorial Stadium,2751,Wyoming,Mountain West,40,3,10,14,0,0.87283415,2459,Northern Illinois,Mid-American,34,7,6,7,7,0.12716585,10.00415733
400868922,2016,1,regular,2016-09-03T22:30:00.000Z,,TRUE,FALSE,50528,3970,University of Phoenix Stadium,12,Arizona,Pac-12,16,0,0,3,13,0.3747579,252,BYU,FBS Independents,18,0,9,0,9,0.6252421,
400869095,2016,1,regular,2016-09-03T23:00:00.000Z,,FALSE,FALSE,45300,3947,Sun Devil Stadium,9,Arizona State,Pac-12,44,7,3,10,24,0.995697989,2464,Northern Arizona,,13,0,3,3,7,0.004302011,1.268361101
400869346,2016,1,regular,2016-09-04T15:30:00.000Z,,FALSE,FALSE,20118,3918,Foreman Field,295,Old Dominion,Conference USA,54,14,17,9,14,0.996573559,2261,Hampton,,21,7,7,7,0,0.003426441,0.375234676
400868946,2016,1,regular,2016-09-04T19:30:00.000Z,,FALSE,FALSE,102315,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,50,7,14,10,6,0.800161653,87,Notre Dame,FBS Independents,47,7,7,14,9,0.199838347,8.845439798
400868979,2016,1,regular,2016-09-05T20:00:00.000Z,,TRUE,FALSE,63042,4013,Camping World Stadium,52,Florida State,ACC,45,3,10,23,9,0.985282274,145,Ole Miss,SEC,34,7,21,0,6,0.014717726,6.048887633
400869351,2016,2,regular,2016-09-09T19:30:00.000Z,,FALSE,FALSE,17084,218,FIU Stadium,2229,Florida International,Conference USA,14,0,7,0,7,0.005802737,120,Maryland,Big Ten,41,10,21,10,0,0.994197263,2.071783424
400869429,2016,2,regular,2016-09-09T20:00:00.000Z,,FALSE,TRUE,32184,1964,Carrier Dome,183,Syracuse,ACC,28,7,14,7,0,0.003741573,97,Louisville,ACC,62,28,7,7,20,0.996258427,1.621558224
400869514,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,39402,4728,John O'Quinn Field at TDECU Stadium,248,Houston,American Athletic,42,14,14,7,7,0.999965414,2320,Lamar,,0,0,0,0,0,3.45864E-05,0.051053357
400868984,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,92746,3917,Sanford Stadium,61,Georgia,SEC,26,7,3,16,0,0.432787476,2447,Nicholls,,24,0,7,7,10,0.567212524,1.258171733
400869633,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,45245,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,52,7,7,21,17,0.997077089,47,Howard,,14,14,0,0,0,0.002922911,0.633957297
400869510,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,109295,3558,Michigan Stadium,130,Michigan,Big Ten,51,21,13,10,7,0.999096591,2116,UCF,American Athletic,14,0,7,7,0,0.000903409,0.176153319
400868958,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,25112,3738,Gillette Stadium,113,UMass,FBS Independents,7,7,0,0,0,0.004749682,103,Boston College,ACC,26,0,13,6,7,0.995250318,4.38891896
400868990,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,96412,3795,Kyle Field,245,Texas A&M,SEC,67,17,21,13,16,0.999995594,2504,Prairie View,,0,0,0,0,0,4.40595E-06,0.024835297
400869270,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,52523,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,27,14,3,3,7,0.140048294,2117,Central Michigan,Mid-American,30,0,10,7,13,0.859951706,5.29615686
400868911,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,27013,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,31,14,7,7,3,0.998640789,242,Rice,Conference USA,14,7,0,7,0,0.001359211,2.851222996
400869654,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,41026,3953,TCF Bank Stadium,135,Minnesota,Big Ten,58,14,24,10,10,0.998970773,282,Indiana State,,28,7,0,14,7,0.001029227,0.122434566
400869435,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,50719,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,33,9,10,7,7,0.463249862,152,NC State,ACC,30,0,20,3,7,0.536750138,8.447768509
400869436,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,69983,3752,Heinz Field,221,Pittsburgh,ACC,42,14,14,7,7,0.906017867,213,Penn State,Big Ten,39,7,7,7,18,0.093982133,4.761347227
400869511,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,33068,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,20,0,7,0,13,0.021088316,2132,Cincinnati,American Athletic,38,7,14,3,14,0.978911684,2.990889017
400869187,2016,2,regular,2016-09-10T12:00:00.000Z,,FALSE,FALSE,89895,3834,Memorial Stadium,158,Nebraska,Big Ten,52,7,10,7,28,0.986707821,2751,Wyoming,Mountain West,17,0,7,10,0,0.013292179,0.982528744
400869430,2016,2,regular,2016-09-10T12:30:00.000Z,,FALSE,FALSE,78532,3836,Memorial Stadium,228,Clemson,ACC,30,3,10,0,17,0.964123861,2653,Troy,Sun Belt,24,3,7,0,14,0.035876139,1.856155902
400869432,2016,2,regular,2016-09-10T12:30:00.000Z,,FALSE,FALSE,75831,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,52,28,7,14,3,0.999922257,2127,Charleston Southern,,8,0,6,0,2,7.77426E-05,0.008344278
400869513,2016,2,regular,2016-09-10T13:00:00.000Z,,FALSE,FALSE,22296,3806,Lincoln Financial Field,218,Temple,American Athletic,38,14,14,10,0,0.999978819,2619,Stony Brook,,0,0,0,0,0,2.11807E-05,0.456467231
400869101,2016,2,regular,2016-09-10T14:00:00.000Z,,FALSE,FALSE,62487,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,45,7,14,10,14,0.999376729,328,Utah State,Mountain West,7,0,0,7,0,0.000623271,1.345199101
400869626,2016,2,regular,2016-09-10T14:00:00.000Z,,FALSE,FALSE,56261,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,38,7,7,17,7,0.98624859,2754,Youngstown State,,21,0,14,0,7,0.01375141,2.337259902
400869184,2016,2,regular,2016-09-10T14:00:00.000Z,,FALSE,FALSE,24173,3713,Falcon Stadium,2005,Air Force,Mountain West,48,10,17,14,7,0.997782001,2247,Georgia State,Sun Belt,14,7,7,0,0,0.002217999,2.528744994
400869277,2016,2,regular,2016-09-10T14:30:00.000Z,,FALSE,FALSE,28467,3833,Memorial Stadium,2305,Kansas,Big 12,21,0,7,14,0,0.004779599,195,Ohio,Mid-American,37,15,13,6,3,0.995220401,2.15989376
400869433,2016,2,regular,2016-09-10T15:00:00.000Z,,FALSE,FALSE,49992,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,35,7,14,7,7,0.99990514,2382,Mercer,,10,7,0,3,0,9.48596E-05,3.155565402
400869655,2016,2,regular,2016-09-10T15:30:00.000Z,,FALSE,FALSE,30748,3911,Ryan Field,77,Northwestern,Big Ten,7,0,0,0,7,0.127873226,2287,Illinois State,,9,0,6,0,3,0.872126774,9.697005197
400868980,2016,2,regular,2016-09-10T15:30:00.000Z,,FALSE,FALSE,101821,3657,Bryant Denny Stadium,333,Alabama,SEC,38,10,7,7,14,0.999849695,98,Western Kentucky,Conference USA,10,3,0,0,7,0.000150305,0.943757428
400869516,2016,2,regular,2016-09-10T15:30:00.000Z,,FALSE,FALSE,104410,3861,Ohio Stadium,194,Ohio State,Big Ten,48,3,17,14,14,0.999994297,202,Tulsa,American Athletic,3,3,0,0,0,5.70266E-06,0.79749909
